Proposal_ID,Sampling_Set,Core_Section,Sample_Name,Bulk_density_g_per_cm3,flag_Bulk_density,Beta_Glucosidase_ug_pNP_per_g_per_h,flag_Beta_Glucosidase,GWC_percent,flag_GWC,HClExtOM_TOC_mg_per_kg,flag_HClExtOM_TOC,HClExtOM_TN_mg_per_kg,flag_HClExtOM_TN,Ca_meq_per_100g,Mg_meq_per_100g,Na_meq_per_100g,K_meq_per_100g,SO4_S_mg_per_kg,B_mg_per_kg,Zn_mg_per_kg,Mn_mg_per_kg,Cu_mg_per_kg,Fe_mg_per_kg,flag_Ca,flag_Mg,flag_Na,flag_K,flag_SO4S,flag_B,flag_Zn,flag_Mn,flag_Cu,flag_Fe,MBC_mg_per_kg,flag_MBC,MBN_mg_per_kg,flag_MBN,NO3_N_mg_per_kg,flag_NO3N,NH4_N_mg_per_kg,flag_NH4N,PO4_P_mg_per_kg,flag_P,pH,flag_pH,Sand_percent,Silt_percent,Clay_percent,flag_Texture,WEOM_TOC_mg_per_kg,flag_WEOM_TOC,WEOM_TN_mg_per_kg,flag_WEOM_TN
61418,5,BTM,61418_5_BTM,0.46,,,Insufficient_material,157.23,,1081.42,,34.09,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,10.85,,4.41,,,Insufficient_material,,Insufficient_material,75.81,,5.67,,,,,Insufficient_material,85.95,,3.13,
61418,6,TOP,61418_6_TOP,0.93,,,In_queue,201.23,,1414.1,,55.49,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,49.29,,8.93,,0.42,,12.02,,171.76,,5.95,,,,,In_queue,109.09,,6.28,
61418,6,BTM,61418_6_BTM,0.34,,,In_queue,216.8,,1975.62,,63,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,33.18,,7.64,,0.15,,27.04,,69.92,,5.94,,,,,In_queue,165.82,,5.1,
61418,7,TOP,61418_7_TOP,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,,,,,,,,,,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,,,Insufficient_material,,Insufficient_material,,Insufficient_material
61418,7,BTM,61418_7_BTM,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,,,,,,,,,,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,,,Insufficient_material,,Insufficient_material,,Insufficient_material
61418,8,TOP,61418_8_TOP,0.48,,,Insufficient_material,481.7,,2931.9,,132.07,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,90.6,,17.2,,0.42,,25.35,,206.24,,5.82,,,,,Insufficient_material,124.71,,9.71,
61418,8,BTM,61418_8_BTM,0.29,,,Insufficient_material,365.13,,2860.85,,130.97,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,42.06,,11.08,,0.46,,16.68,,104.06,,6,,,,,Insufficient_material,155.32,,8.3,
61418,9,TOP,61418_9_TOP,0.38,,118.7,,403.79,,2392.08,,115.46,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,122,,24.35,,0.32,,20.96,,300.37,,6.02,,7.5,39,53.5,,87.29,,7.51,
61418,9,BTM,61418_9_BTM,0.28,,,Insufficient_material,212.9,,1359.53,,35.11,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,14.06,,5.13,,0.4,,19.31,,122.86,,5.87,,,,,Insufficient_material,57.28,,3.11,
61419,1,TOP,61419_1_TOP,0.74,,158.8,,178.83,,,Failed_QC,,Failed_QC,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,374.06,,42.27,,,Insufficient_material,,Insufficient_material,14.88,,6.24,,39.5,28.7,31.9,,61.47,,7.26,
61419,1,BTM,61419_1_BTM,0.25,,,In_queue,349.76,,,Failed_QC,,Failed_QC,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,776.65,,92.08,,2.46,,10.67,,23.72,,6.22,,,,,In_queue,108.35,,11.39,
61419,2,TOP,61419_2_TOP,0.71,,82.8,,180.06,,,Failed_QC,,Failed_QC,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,609.09,,80.12,,0.29,,4.22,,6.85,,5.44,,57.4,26.8,15.9,,80.75,,6.48,
61419,2,BTM,61419_2_BTM,1.68,,12.1,,22.72,,,Failed_QC,,Failed_QC,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,55.37,,6.9,,0.22,,8.86,,5.28,,6.26,,47.3,28.8,23.9,,76.39,,5.39,
61419,3,TOP,61419_3_TOP,1.8,,8.7,,42.99,,,Failed_QC,,Failed_QC,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,30.18,,4.86,,0.39,,1.94,,3.66,,6.37,,47.5,36.7,15.9,,20.08,,1.73,
61419,3,BTM,61419_3_BTM,1.26,,,In_queue,19.52,,,Failed_QC,,Failed_QC,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,13.53,,1.55,,0.38,,1.23,,2.66,,6.41,,,,,In_queue,45.5,,0.52,
61419,4,TOP,61419_4_TOP,1.56,,24.7,,20.95,,,Failed_QC,,Failed_QC,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,67.12,,10.89,,0.4,,1.33,,9.09,,6.07,,67.5,18.6,14,,46.27,,1.04,
61419,4,BTM,61419_4_BTM,1.22,,5.9,,17.81,,,Failed_QC,,Failed_QC,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,14.81,,2.71,,0.45,,1.76,,9.08,,6.48,,53.4,24.8,21.9,,14.07,,0.82,
61419,5,TOP,61419_5_TOP,0.72,,312,,110.22,,,Failed_QC,,Failed_QC,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,420.81,,87.94,,5.39,,9.97,,96.98,,5.67,,32.9,47.2,20,,62.26,,11.46,
61419,5,BTM,61419_5_BTM,1.42,,,In_queue,67.47,,,Failed_QC,,Failed_QC,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,240.93,,44.61,,1.04,,7.01,,10.94,,5.92,,,,,In_queue,150.72,,3.35,
61419,6,TOP,61419_6_TOP,0.76,,178.6,,102.75,,,Failed_QC,,Failed_QC,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,303.38,,62.36,,4.93,,8.8,,22.78,,5.64,,46.3,33.8,19.9,,43.99,,4.98,
61419,6,BTM,61419_6_BTM,0.86,,,Insufficient_material,106.88,,,Failed_QC,,Failed_QC,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,239.04,,37.03,,1.31,,7.1,,28.29,,5.58,,,,,Insufficient_material,63.12,,5.3,
61419,7,TOP,61419_7_TOP,0.66,,138.5,,1928.24,,,Failed_QC,,Failed_QC,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,4545.73,,610.61,,0.67,,73.76,,122.16,,5.63,,18.2,33.9,47.9,,2307.51,,180.9,
61419,7,BTM,61419_7_BTM,0.33,,,Insufficient_material,876.42,,,Failed_QC,,Failed_QC,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,853.95,,76.01,,0.54,,18.97,,36.69,,5.52,,,,,Insufficient_material,1615.12,,64.24,
61419,8,TOP,61419_8_TOP,0.9,,,Insufficient_material,1000.88,,,Failed_QC,,Failed_QC,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,2497.11,,246.59,,0.31,,15.58,,38.05,,5.12,,,,,Insufficient_material,2049.63,,102.31,
61419,8,BTM,61419_8_BTM,0.54,,,Insufficient_material,237.67,,,Failed_QC,,Failed_QC,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,184.69,,25.95,,0.6,,22.68,,11.17,,5.67,,,,,Insufficient_material,380.48,,10.25,
61419,9,TOP,61419_9_TOP,0.88,,,In_queue,1248.9,,,Failed_QC,,Failed_QC,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,3866.97,,440.29,,0.45,,25.34,,66.79,,5.14,,,,,In_queue,2025.25,,164.14,
61419,9,BTM,61419_9_BTM,0.33,,,In_queue,475.55,,,Failed_QC,,Failed_QC,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,505.39,,63.17,,0.29,,13.26,,17.22,,5.05,,,,,In_queue,769.54,,52.26,
61551,1,TOP,61551_1_TOP,0.91,,82.9,,53.05,,9700.61,,296.17,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,393.89,,44.88,,0.31,,3.06,,15.1,,4.94,,58.5,30.3,11.3,,70.52,,2.16,
61551,1,BTM,61551_1_BTM,1.17,,35.5,,37.95,,7109.56,,176.98,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,248.46,,27.2,,0.47,,2.29,,4.68,,5.77,,48.4,34.4,17.3,,22.62,,1.12,
61551,2,TOP,61551_2_TOP,0.6,,221.3,,81.86,,7780.95,,254.9,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,898.57,,100.85,,0.38,,5.67,,83.21,,4.61,,52.9,33,14.1,,220.68,,4.87,
61551,2,BTM,61551_2_BTM,1.1,,23.5,,30.02,,7831.08,,185.09,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,275.11,,26.02,,0.37,,2.31,,22.04,,5.43,,54.5,30.2,15.3,,36.36,,1.36,
61551,3,TOP,61551_3_TOP,0.9,,52.1,,50.48,,8599.11,,166.45,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,568.16,,52.31,,0.29,,3.55,,26.9,,4.91,,52.6,34.1,13.3,,136.82,,3.3,
61551,3,BTM,61551_3_BTM,1.07,,42.9,,36.32,,11265.88,,265.54,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,309.49,,28.29,,0.47,,2.56,,5.86,,5.61,,54.5,32.2,13.3,,26.84,,0.88,
61551,4,TOP,61551_4_TOP,0.96,,,In_queue,54.33,,12951.52,,366.58,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,639.47,,70.22,,0.47,,5.02,,56.05,,5.13,,,,,In_queue,107.17,,3.04,
61551,4,BTM,61551_4_BTM,0.93,,37,,35.05,,11548.77,,294.38,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,372.33,,32.81,,0.57,,2.95,,9.32,,5.63,,53,30.4,16.6,,32.94,,1.1,
61551,5,TOP,61551_5_TOP,0.88,,117.6,,58.83,,7605.62,,193.05,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,593.47,,51.32,,0.34,,3.73,,5.04,,4.74,,58.3,30.4,11.4,,132.99,,2.75,
61551,5,BTM,61551_5_BTM,1.16,,27.9,,34.14,,10214.24,,219.33,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,281.32,,24.84,,0.53,,3.07,,1.88,,5.87,,54.1,32.6,13.4,,27.54,,0.92,
61551,6,TOP,61551_6_TOP,0.99,,171.6,,89.64,,5808.53,,179.46,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,507.79,,64.61,,0.4,,5.79,,11.24,,5.67,,58.1,30.6,11.4,,60.72,,2.16,
61551,6,BTM,61551_6_BTM,1.02,,,In_queue,53.68,,6610.75,,177.37,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,198.11,,20.75,,0.58,,3.31,,0.94,,5.77,,,,,In_queue,36.59,,0.66,
61551,7,TOP,61551_7_TOP,0.96,,99.1,,83.25,,5616.52,,157.79,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,346.87,,58.4,,0.49,,5.81,,1.67,,6.11,,50,36.7,13.4,,48.45,,1.98,
61551,7,BTM,61551_7_BTM,0.78,,,Insufficient_material,62.99,,4748.83,,139.24,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,178.88,,29.73,,0.41,,3.7,,1.17,,4.98,,,,,Insufficient_material,14.54,,1.06,
61551,8,TOP,61551_8_TOP,0.71,,164,,97.76,,9635.75,,204.3,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,953.81,,85.28,,0.22,,5.04,,61.47,,4.59,,52.5,35.8,11.7,,267.75,,4.59,
61551,8,BTM,61551_8_BTM,1.03,,25.2,,38.65,,11727.57,,223.85,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,355.2,,25.26,,0.43,,3.29,,18.47,,5.46,,48.1,36.6,15.4,,79.98,,1.35,
61551,9,TOP,61551_9_TOP,1.26,,84.3,,73.11,,4915.3,,142.79,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,308.85,,45.79,,0.35,,4.42,,1.78,,5.08,,58,28.7,13.4,,34.99,,1.41,
61551,9,BTM,61551_9_BTM,1.23,,12.1,,42.37,,2994.91,,94.51,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,132.9,,16.33,,0.32,,2.47,,0.7,,6,,48.1,36.6,15.4,,13.98,,0.43,
61552,1,TOP,61552_1_TOP,1.79,,139.3,,34.74,,1392.72,,107.48,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,9.43,,3.52,,110.16,,6.98,,17.4,51.4,31.2,,63.5,,12.24,
61552,1,BTM,61552_1_BTM,1.48,,15.4,,25.03,,1562.58,,106.05,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,0.69,,1.71,,61.48,,7.28,,13.3,52.5,34.2,,36.57,,3.12,
61552,2,TOP,61552_2_TOP,1.88,,36.5,,32.06,,1204.99,,86.16,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,2.65,,2.14,,110.76,,6.57,,14.5,52.9,32.6,,31.79,,4.61,
61552,2,BTM,61552_2_BTM,1.3,,11.9,,27.48,,1191.18,,71.59,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,1.63,,1.54,,122.83,,7.02,,13.7,54.3,32.1,,33.66,,3.17,
61552,3,TOP,61552_3_TOP,1.7,,,In_queue,36.87,,1524.33,,113.82,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,27.5,,2.04,,91.26,,6.92,,,,,In_queue,148.52,,8.47,
61552,3,BTM,61552_3_BTM,1.18,,26.3,,31.84,,1288.36,,68.26,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,0.3,,2.42,,54.1,,7.28,,13.7,56.5,29.9,,137.54,,2.6,
61552,4,TOP,61552_4_TOP,1.96,,45.7,,30.66,,940.47,,62.36,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,5.72,,7.83,,93.99,,6.97,,17.4,54.6,28.1,,27.76,,3.46,
61552,4,BTM,61552_4_BTM,1.39,,6.1,,25.44,,825.99,,47.9,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,1.61,,1.27,,20.82,,7.46,,15.7,56.3,28.1,,20.04,,1.5,
61552,5,TOP,61552_5_TOP,1.65,,102.2,,37.4,,1224.78,,99.06,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,7.97,,12.32,,71.67,,6.81,,17.6,56.4,26.1,,83.72,,11.81,
61552,5,BTM,61552_5_BTM,1.47,,84.9,,28.18,,1036.83,,71.83,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,1.1,,1.43,,71.92,,7.32,,15.2,53.7,31.1,,29.71,,4.01,
61552,6,TOP,61552_6_TOP,1.64,,56.5,,38.51,,1076.16,,79.47,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,26.75,,0.86,,62.79,,6.89,,13.8,60.6,25.7,,39.96,,3.75,
61552,6,BTM,61552_6_BTM,1.39,,15.8,,28.02,,1095.06,,65.31,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,1.36,,1.75,,15.62,,7.54,,14,60.4,25.6,,43.72,,2.56,
61552,7,TOP,61552_7_TOP,1.65,,49.9,,38.81,,1662.88,,114.22,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,16.52,,8.59,,118.93,,6.41,,14.1,58.4,27.6,,39.19,,5.75,
61552,7,BTM,61552_7_BTM,1.37,,16.6,,29.83,,1481.98,,89.91,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,2.74,,1.83,,109.4,,7.05,,14.1,58.3,27.6,,27.13,,2.87,
61552,8,TOP,61552_8_TOP,1.76,,85.5,,37.69,,2161.88,,152.96,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,14.5,,6.51,,61.82,,6.74,,15.4,56,28.6,,73.54,,13.27,
61552,8,BTM,61552_8_BTM,1.14,,22.6,,31.16,,1674.22,,99.68,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,3.19,,2.22,,57.98,,7.01,,13.4,58.1,28.5,,33.73,,4.45,
61555,1,TOP,61555_1_TOP,1.33,,110.2,,12.29,,1729.56,,153.25,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,4.71,,3.21,,68.59,,4.91,,78.1,12.9,9.1,,67.57,,11.15,
61555,1,BTM,61555_1_BTM,1.46,,55.3,,11.11,,2413.56,,61.83,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,2.43,,1.9,,60.74,,5.28,,82.2,12,5.8,,31.35,,4.23,
61555,2,TOP,61555_2_TOP,1.93,,53.5,,5.38,,1406.22,,47.93,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,8.34,,1.89,,45.95,,6.03,,73.9,16.9,9.2,,47.48,,11.27,
61555,2,BTM,61555_2_BTM,1.43,,8.8,,6.72,,1097.82,,38.42,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,1.72,,1.19,,49.17,,6.28,,76,16.8,7.2,,15.18,,2.83,
61555,3,TOP,61555_3_TOP,1.66,,58.4,,7.62,,1474.81,,89.32,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,2.38,,1.97,,37.73,,5.54,,78.1,14.8,7.2,,64.74,,7.13,
61555,3,BTM,61555_3_BTM,1.74,,25.3,,10.71,,956.08,,55.34,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,2.39,,1.69,,41.94,,5.7,,88.1,8.8,3.2,,108.38,,4.31,
61555,4,TOP,61555_4_TOP,1.66,,101.7,,8.9,,1375.26,,90.04,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,4.92,,1.96,,60.84,,5.59,,82.2,12.6,5.2,,49.23,,9.65,
61555,4,BTM,61555_4_BTM,1.32,,21.5,,5.95,,642.08,,44.39,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,4.08,,1.66,,43.15,,5.53,,81.6,14.6,3.9,,22.01,,5.39,
61555,5,TOP,61555_5_TOP,2.02,,101.6,,14.25,,1555.93,,85.33,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,9.65,,1.53,,53.82,,6.21,,75.8,18.4,5.9,,40.7,,11.98,
61555,5,BTM,61555_5_BTM,1.57,,41.7,,7.66,,685.85,,57.78,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,4.49,,2.82,,43.21,,6.04,,81.7,14.4,3.9,,21.3,,7.34,
61555,6,TOP,61555_6_TOP,1.61,,115.8,,6.09,,434.85,,47.94,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,8.36,,1.63,,152.95,,5.97,,75.9,16.3,7.9,,40.27,,11.36,
61555,6,BTM,61555_6_BTM,1.34,,57.5,,7.26,,1686.45,,53.13,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,5.46,,1.98,,164.46,,6.01,,73.7,18.5,7.9,,24.19,,7.63,
61555,7,TOP,61555_7_TOP,1.87,,132,,10.99,,498.73,,52.8,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,5.72,,2.88,,92.95,,6.32,,77.9,16.3,5.9,,31.8,,6.48,
61555,7,BTM,61555_7_BTM,1.62,,60.8,,6.97,,1364.27,,52.36,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,2.97,,1.37,,101.99,,6.07,,82,12.2,5.9,,22.75,,5.32,
61555,8,TOP,61555_8_TOP,1.58,,120.7,,7.65,,1105.91,,56.23,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,5.94,,2.78,,46.69,,6.06,,79.9,14.3,5.8,,39.68,,9.78,
61555,8,BTM,61555_8_BTM,1.79,,72.2,,7.35,,721.1,,44.84,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,5.97,,2.19,,41.37,,5.99,,77.4,14.6,8.1,,29.37,,7.04,
61555,9,TOP,61555_9_TOP,1.59,,125.9,,10.56,,818.92,,67,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,7.07,,2.04,,88.33,,6.91,,75.6,16.4,8.1,,60.91,,12.04,
61555,9,BTM,61555_9_BTM,1.57,,36.3,,8.39,,1942.51,,46.69,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,2.94,,1.2,,84.52,,7.04,,77.6,14.4,8.1,,34.3,,4.53,
61556,1,TOP,61556_1_TOP,2.03,,98.5,,9.84,,150.34,,34.77,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,11.57,,1.18,,12.36,,7.88,,62,22.8,15.3,,29.45,,11.19,
61556,1,BTM,61556_1_BTM,1.6,,93.6,,12.96,,84.32,,33.78,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,10.23,,0.95,,11.62,,7.66,,63.9,20.8,15.3,,30.9,,16.33,
61556,2,TOP,61556_2_TOP,1.92,,124.1,,10.93,,241.3,,47.27,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,10.7,,1.11,,10.88,,7.86,,66,18.8,15.3,,28.67,,11.43,
61556,2,BTM,61556_2_BTM,1.54,,48,,12.51,,165.56,,38.67,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,9.08,,0.83,,8.14,,7.84,,64.5,20.9,14.6,,46.35,,13.16,
